#boots	id	seq	opened_by	opened_at	opened_offset	bytes	closed_at
boot	566	566	session	1786907015408	5244519	0	1786907141061
boot	567	567	power	1786907141061	5244519	0	1786907141635
boot	568	568	session	1786907141635	5244519	2743	1786907183551
boot	569	569	mark	1786907183551	5247280	0	1786907200884
boot	570	570	power	1786907200884	5247280	20624	1786908096831
#lines	id	boot_id	ts_wall	stream_offset	terminator	text
line	112318	570	1786907185693	5254272	crlf	 - 0x05A5DC000 [ 1162] DALSys.efi
line	112319	570	1786907185693	5254307	crlf	 - 0x05A5D4000 [ 1162] HWIODxeDriver.efi
line	112320	570	1786907185738	5254351	crlf	 - 0x05A5C9000 [ 1162] ChipInfo.efi
line	112321	570	1786907185738	5254388	crlf	 - 0x05A5C1000 [ 1162] PlatformInfoDxeDriver.efi
line	112322	570	1786907185738	5254438	crlf	 - 0x05A587000 [ 1163] HALIOMMU.efi
line	112323	570	1786907185738	5254475	crlf	 - 0x05A573000 [ 1169] ULogDxe.efi
line	112324	570	1786907185738	5254511	crlf	 - 0x05A565000 [ 1169] GlinkDxe.efi
line	112325	570	1786907185738	5254548	crlf	 - 0x05A54C000 [ 1172] NpaDxe.efi
line	112326	570	1786907185738	5254583	crlf	Module cannot re-initialize DAL module environment
line	112327	570	1786907185738	5254635	crlf	 - 0x05A541000 [ 1173] VcsDxe.efi
line	112328	570	1786907185738	5254670	crlf	 - 0x05A51B000 [ 1173] ClockDxe.efi
line	112329	570	1786907185738	5254707	crlf	 >>> Cluster 0: 1612800000 Hz
line	112330	570	1786907185738	5254738	crlf	 - 0x05A181000 [ 1174] ShmBridgeDxeLA.efi
line	112331	570	1786907185783	5254783	crlf	 - 0x05A170000 [ 1175] ScmDxeCompat.efi
line	112332	570	1786907185783	5254824	crlf	 - 0x05A50F000 [ 1178] DALTLMM.efi
line	112333	570	1786907185824	5254862	crlf	 - 0x05A504000 [ 1181] SPMI.efi
line	112334	570	1786907185824	5254895	crlf	 - 0x05A4F4000 [ 1183] I2C.efi
line	112335	570	1786907185824	5254927	crlf	 - 0x05A4E8000 [ 1184] BoardInfoDxe.efi
line	112336	570	1786907185824	5254968	crlf	 - 0x05A167000 [ 1184] ResetRuntimeDxe.efi
line	112337	570	1786907185824	5255012	crlf	 - 0x05A4E1000 [ 1184] Qup.efi
line	112338	570	1786907185824	5255044	crlf	 - 0x05A4C1000 [ 1184] PmicDxe.efi
line	112339	570	1786907185824	5255080	crlf	PM0: 55, 
line	112340	570	1786907185824	5255091	crlf	Module cannot re-initialize DAL module environment
line	112341	570	1786907185824	5255143	crlf	 - 0x05A15C000 [ 1190] DiskIoDxe.efi
line	112342	570	1786907185824	5255181	crlf	 - 0x05A14F000 [ 1190] PartitionDxe.efi
line	112343	570	1786907185824	5255222	crlf	 - 0x05A147000 [ 1190] EnglishDxe.efi
line	112344	570	1786907185824	5255261	crlf	 - 0x05A13C000 [ 1191] FvSimpleFileSystem.efi
line	112345	570	1786907185824	5255308	crlf	 - 0x05A11C000 [ 1191] SdccDxe.efi
line	112346	570	1786907185824	5255344	crlf	 - 0x05A0A6000 [ 1244] Fat.efi
line	112347	570	1786907185824	5255376	crlf	 - 0x05A096000 [ 1244] TzDxeLA.efi
line	112348	570	1786907185824	5255412	crlf	 - 0x059FEC000 [ 1249] VariableDxe.efi
line	112349	570	1786907185824	5255452	crlf	tz_armv8_smc_call failed, TzStatus = 0xFFFFFFFF,  SmcId = 0x32000105  
line	112350	570	1786907185824	5255524	crlf	Status = 0x3
line	112351	570	1786907185824	5255538	crlf	APP_REGION_NOTIFICATION_CMD: Syscall Not Supported, status 3
line	112352	570	1786907185824	5255600	crlf	 - 0x05A00C000 [ 1567] QcomWDogDxe.efi
line	112353	570	1786907185824	5255640	crlf	HW Wdog Setting from PCD : Disabled
line	112354	570	1786907185870	5255679	crlf	 - 0x05A005000 [ 1568] WatchdogTimer.efi
line	112355	570	1786907186733	5255723	crlf	 - 0x059B7F000 [ 1569] EmbeddedMonotonicCounter.efi
line	112356	570	1786907186772	5255778	crlf	 - 0x059B76000 [ 1571] RealTimeClock.efi
line	112357	570	1786907186772	5255820	crlf	 - 0x059B4F000 [ 1573] DevicePathDxe.efi
line	112358	570	1786907186772	5255862	crlf	 - 0x059B3C000 [ 1573] CapsuleRuntimeDxe.efi
line	112359	570	1786907186772	5255908	crlf	 - 0x059AF5000 [ 1573] HiiDatabase.efi
line	112360	570	1786907186824	5255950	crlf	 - 0x059B6D000 [ 1574] FontDxe.efi
line	112361	570	1786907186863	5255988	crlf	 - 0x0599CE000 [ 1580] QcomBds.efi
line	112362	570	1786907186863	5256024	crlf	 - 0x059AEA000 [ 1591] DDRInfoDxe.efi
line	112363	570	1786907186863	5256063	crlf	DALLOG Device [0x2000070]: HWIO: Unable to find "MC_CCMT
line	112364	570	1786907186863	5256121	crlf	ERROR: Failed to map MCCC_MCCC_MSTR base address: 0x00000018
line	112365	570	1786907186863	5256183	crlf	Error: Image at 00059AEA000 start failed: Not Found
line	112366	570	1786907186863	5256236	crlf	 - 0x059B34000 [ 1593] FeatureEnablerDxe.efi
line	112367	570	1786907186905	5256284	crlf	FeatureEnablerDxeInitialize: FeatureEnabler not supported for this chip
line	112368	570	1786907186905	5256357	crlf	 - 0x059AAA000 [ 1594] FvDxe.efi
line	112369	570	1786907186905	5256391	crlf	 - 0x059AEB000 [ 1594] PILProxyDxe.efi
line	112370	570	1786907186905	5256431	crlf	 - 0x059A25000 [ 1595] PILDxe.efi
line	112371	570	1786907186905	5256466	crlf	 - 0x059AD3000 [ 1596] IPCCDxe.efi
line	112372	570	1786907186905	5256502	crlf	 - 0x059841000 [ 1597] SecurityStubDxe.efi
line	112373	570	1786907186905	5256546	crlf	 - 0x059A9F000 [ 1599] SecurityDxe.efi
line	112374	570	1786907186905	5256586	crlf	 - 0x059A97000 [ 1599] PrintDxe.efi
line	112375	570	1786907186905	5256623	crlf	 - 0x059A15000 [ 1600] SPI.efi
